패치,라인,챔피언(한국어),챔피언(영어),챔피언ID,라인내순위,전체순위,순위변동,전체순위변동,티어,OP픽,꿀픽,게임수,픽률(%),밴률(%),승률(%),OP점수,꿀픽점수,업데이트시각
26.12,탑,우르곳,Urgot,6,39,149,-19,0,B,False,False,862,1.23,0.22,51.04,49.08,1.60,2026-06-23T21:29:58.000Z
26.12,탑,하이머딩거,Heimerdinger,74,40,153,9,0,B,False,False,904,1.29,1.21,51.00,48.94,1.63,2026-06-23T21:29:59.000Z
26.12,탑,퀸,Quinn,133,41,158,3,0,C,False,False,371,0.53,0.33,54.72,48.88,2.63,2026-06-23T21:29:59.000Z
26.12,탑,레넥톤,Renekton,58,42,163,-27,0,C,False,False,3469,4.95,3.88,47.54,48.73,-11.32,2026-06-23T21:29:58.000Z
26.12,탑,리산드라,Lissandra,127,43,165,7,0,C,False,False,868,1.24,1.81,50.69,48.71,1.18,2026-06-23T21:29:58.000Z
26.12,탑,그웬,Gwen,887,44,169,-10,0,C,False,False,1741,2.48,1.40,49.40,48.66,-0.86,2026-06-23T21:29:59.000Z
26.12,탑,자헨,Zaahen,904,45,175,-5,0,C,False,False,2506,3.57,0.74,48.48,48.49,-4.52,2026-06-23T21:29:58.000Z
26.12,탑,우디르,Udyr,77,46,176,-3,0,C,False,False,430,0.61,0.15,54.65,48.47,3.01,2026-06-23T21:29:59.000Z
26.12,탑,오로라,Aurora,893,47,180,11,0,C,False,False,708,1.01,1.33,50.42,48.39,0.69,2026-06-23T21:29:58.000Z
26.12,탑,오공,Wukong,62,48,182,-6,0,C,False,False,549,0.78,0.86,51.55,48.30,1.42,2026-06-23T21:29:59.000Z
26.12,탑,그라가스,Gragas,79,49,199,-8,0,C,False,False,1736,2.47,0.12,48.33,47.70,-3.50,2026-06-23T21:29:59.000Z
26.12,탑,세트,Sett,875,50,200,-23,0,C,False,False,1395,1.99,0.30,48.75,47.70,-1.99,2026-06-23T21:29:59.000Z
26.12,탑,갈리오,Galio,3,51,204,2,0,C,False,False,355,0.51,3.98,52.96,47.42,1.63,2026-06-23T21:29:58.000Z
26.12,탑,렝가,Rengar,107,52,205,-13,0,C,False,False,363,0.52,3.28,50.96,47.31,0.64,2026-06-23T21:29:59.000Z
26.12,탑,자크,Zac,154,53,207,1,0,C,False,False,363,0.52,0.89,49.86,47.16,0.06,2026-06-23T21:29:59.000Z
26.12,탑,요릭,Yorick,83,54,209,-21,0,C,False,False,2057,2.93,5.41,47.54,47.11,-6.76,2026-06-23T21:29:58.000Z
26.12,탑,일라오이,Illaoi,420,55,215,5,0,C,False,False,1013,1.44,0.63,48.67,46.86,-1.56,2026-06-23T21:29:59.000Z
26.12,탑,초가스,Cho'Gath,31,56,218,7,0,C,False,False,593,0.85,0.08,49.75,46.77,0.00,2026-06-23T21:29:59.000Z
26.12,탑,마오카이,Maokai,57,57,222,115,0,C,False,False,531,0.76,0.14,49.91,46.64,0.12,2026-06-23T21:29:59.000Z
26.12,탑,브랜드,Brand,63,58,225,114,0,C,False,False,375,0.53,0.34,50.13,46.15,0.21,2026-06-23T21:29:59.000Z
26.12,탑,스웨인,Swain,50,59,228,-7,0,C,False,False,384,0.55,0.47,48.70,45.97,-0.57,2026-06-23T21:29:59.000Z
26.12,탑,블라디미르,Vladimir,8,60,230,-23,0,C,False,False,1089,1.55,2.25,47.47,45.95,-3.54,2026-06-23T21:29:58.000Z
26.12,탑,라이즈,Ryze,13,61,237,-10,0,C,False,False,1231,1.75,1.50,46.71,44.94,-5.34,2026-06-23T21:29:59.000Z
26.12,탑,모데카이저,Mordekaiser,82,62,242,-1,0,D,False,False,1381,1.97,0.51,45.76,43.81,-7.87,2026-06-23T21:29:57.000Z
26.12,탑,나서스,Nasus,75,63,245,-1,0,D,False,False,823,1.17,0.42,46.54,43.56,-3.77,2026-06-23T21:29:59.000Z
26.12,탑,바루스,Varus,110,64,252,-19,0,D,False,False,703,1.00,6.00,45.09,41.82,-4.71,2026-06-23T21:29:58.000Z
26.12,탑,빅토르,Viktor,112,65,254,1,0,D,False,False,440,0.63,26.11,45.45,41.66,-2.72,2026-06-23T21:29:57.000Z
26.12,탑,탐 켄치,Tahm Kench,223,66,257,106,0,D,False,False,388,0.55,0.29,44.85,40.43,-2.71,2026-06-23T21:29:58.000Z
26.12,탑,신 짜오,Xin Zhao,5,67,260,-41,0,D,False,False,694,0.99,4.84,43.95,39.46,-5.77,2026-06-23T21:29:58.000Z
26.12,정글,리 신,Lee Sin,64,1,2,0,0,S,True,True,15986,22.79,68.06,50.11,58.47,24.44,2026-06-23T21:29:57.000Z
26.12,정글,니달리,Nidalee,76,2,7,0,0,S,True,True,7144,10.18,18.29,52.37,56.39,32.23,2026-06-23T21:29:58.000Z
26.12,정글,렉사이,Rek'Sai,421,3,15,2,0,S,False,True,3776,5.38,9.24,54.37,55.01,27.13,2026-06-23T21:29:57.000Z
26.12,정글,벨베스,Bel'Veth,200,4,19,0,0,S,False,True,3547,5.06,10.90,53.79,54.70,22.61,2026-06-23T21:29:58.000Z
26.12,정글,사일러스,Sylas,517,5,21,13,0,S,False,False,7593,10.82,26.03,49.91,54.42,1.96,2026-06-23T21:29:57.000Z
26.12,정글,그레이브즈,Graves,104,6,48,11,0,A,False,False,6489,9.25,8.79,49.11,52.58,-6.49,2026-06-23T21:29:57.000Z
26.12,정글,나피리,Naafiri,950,7,49,-4,0,A,False,False,7372,10.51,28.24,48.06,52.57,-23.45,2026-06-23T21:29:57.000Z
26.12,정글,자이라,Zyra,143,8,62,8,0,A,False,False,1722,2.45,4.96,53.02,51.77,8.25,2026-06-23T21:29:58.000Z
26.12,정글,킨드레드,Kindred,203,9,68,3,0,A,False,False,3060,4.36,1.23,51.44,51.38,7.44,2026-06-23T21:29:59.000Z
26.12,정글,엘리스,Elise,60,10,72,4,0,A,False,False,1964,2.80,6.70,51.68,51.06,5.58,2026-06-23T21:29:58.000Z
26.12,정글,신 짜오,Xin Zhao,5,11,77,-5,0,A,False,False,4882,6.96,4.84,48.85,50.89,-6.54,2026-06-23T21:29:57.000Z
26.12,정글,카서스,Karthus,30,12,79,-4,0,A,False,False,1524,2.17,7.73,51.97,50.81,5.11,2026-06-23T21:29:59.000Z
26.12,정글,바이,Vi,254,13,82,0,0,A,False,False,5294,7.55,3.39,49.02,50.76,-5.75,2026-06-23T21:29:58.000Z
26.12,정글,오공,Wukong,62,14,83,22,0,A,False,False,2772,3.95,0.86,50.79,50.74,4.14,2026-06-23T21:29:58.000Z
26.12,정글,샤코,Shaco,35,15,90,-6,0,A,False,False,1156,1.65,11.82,50.26,50.57,0.89,2026-06-23T21:29:58.000Z
26.12,정글,카직스,Kha'Zix,121,16,91,3,0,A,False,False,2909,4.15,1.99,49.91,50.55,0.68,2026-06-23T21:29:57.000Z
26.12,정글,탈론,Talon,91,17,103,-10,0,B,False,False,3589,5.12,5.81,49.01,50.25,-3.93,2026-06-23T21:29:58.000Z
26.12,정글,키아나,Qiyana,246,18,104,2,0,B,False,False,1336,1.90,6.27,50.67,50.21,1.79,2026-06-23T21:29:59.000Z
26.12,정글,에코,Ekko,245,19,107,2,0,B,False,False,2625,3.74,0.86,50.36,50.12,2.29,2026-06-23T21:29:59.000Z
26.12,정글,마스터 이,Master Yi,11,20,108,3,0,B,False,False,2467,3.52,2.30,49.90,50.11,0.52,2026-06-23T21:29:56.000Z
26.12,정글,케인,Kayn,141,21,113,11,0,B,False,False,1938,2.76,0.38,51.44,49.97,4.69,2026-06-23T21:29:59.000Z
26.12,정글,아이번,Ivern,427,22,116,6,0,B,False,False,578,0.82,0.53,55.54,49.95,4.79,2026-06-23T21:29:59.000Z
26.12,정글,릴리아,Lillia,876,23,118,6,0,B,False,False,1178,1.68,0.64,52.55,49.91,4.72,2026-06-23T21:29:58.000Z
26.12,정글,누누와 윌럼프,Nunu & Willump,20,24,121,6,0,B,False,False,1226,1.75,2.56,51.06,49.78,2.32,2026-06-23T21:29:58.000Z
26.12,정글,헤카림,Hecarim,120,25,122,-14,0,B,False,False,3259,4.65,2.69,49.00,49.78,-3.59,2026-06-23T21:29:58.000Z
26.12,정글,자크,Zac,154,26,129,9,0,B,False,False,1644,2.34,0.89,52.49,49.51,6.46,2026-06-23T21:29:59.000Z
26.12,정글,우디르,Udyr,77,27,131,145,0,B,False,False,476,0.68,0.15,52.94,49.49,2.16,2026-06-23T21:29:59.000Z
26.12,정글,이블린,Evelynn,28,28,139,-3,0,C,False,False,1160,1.65,0.98,50.86,49.27,1.85,2026-06-23T21:29:59.000Z
26.12,정글,탈리야,Taliyah,163,29,146,-2,0,C,False,False,1459,2.08,0.64,50.72,49.12,2.01,2026-06-23T21:29:59.000Z
26.12,정글,자르반 4세,Jarvan IV,59,30,155,-8,0,C,False,False,5211,7.43,1.26,48.21,48.93,-11.63,2026-06-23T21:29:58.000Z
26.12,정글,나서스,Nasus,75,31,157,141,0,C,False,False,440,0.63,0.42,52.27,48.89,1.58,2026-06-23T21:29:59.000Z
26.12,정글,아트록스,Aatrox,266,32,159,140,0,C,False,False,740,1.05,3.03,50.14,48.80,0.40,2026-06-23T21:29:59.000Z
26.12,정글,제이스,Jayce,126,33,160,8,0,C,False,False,5429,7.74,32.58,46.69,48.77,-27.03,2026-06-23T21:29:57.000Z
26.12,정글,람머스,Rammus,33,34,162,-1,0,C,False,False,401,0.57,0.74,52.62,48.77,1.64,2026-06-23T21:29:59.000Z
26.12,정글,다이애나,Diana,131,35,166,-11,0,C,False,False,1437,2.05,1.76,49.34,48.71,-0.86,2026-06-23T21:29:58.000Z
26.12,정글,녹턴,Nocturne,56,36,171,-26,0,C,False,False,2489,3.55,4.81,48.05,48.61,-6.31,2026-06-23T21:29:58.000Z
26.12,정글,피들스틱,Fiddlesticks,9,37,173,-11,0,C,False,False,1023,1.46,0.91,49.95,48.51,0.29,2026-06-23T21:29:58.000Z
26.12,정글,피즈,Fizz,105,38,179,4,0,C,False,False,564,0.80,1.80,51.06,48.39,1.06,2026-06-23T21:29:59.000Z
26.12,정글,뽀삐,Poppy,78,39,193,-5,0,C,False,False,471,0.67,12.19,50.74,48.05,0.67,2026-06-23T21:29:58.000Z
26.12,정글,비에고,Viego,234,40,198,-9,0,C,False,False,5120,7.30,1.37,47.23,47.72,-18.68,2026-06-23T21:29:59.000Z
26.12,정글,스카너,Skarner,72,41,202,-4,0,C,False,False,825,1.18,0.42,49.94,47.58,0.22,2026-06-23T21:29:56.000Z
26.12,정글,워윅,Warwick,19,42,208,-3,0,C,False,False,819,1.17,0.50,49.82,47.12,0.07,2026-06-23T21:29:59.000Z
26.12,정글,그웬,Gwen,887,43,210,6,0,C,False,False,706,1.01,1.40,49.29,47.06,-0.47,2026-06-23T21:29:58.000Z
26.12,정글,브라이어,Briar,233,44,213,2,0,C,False,False,1408,2.01,0.61,48.37,46.89,-2.80,2026-06-23T21:29:59.000Z
26.12,정글,암베사,Ambessa,799,45,220,3,0,C,False,False,1842,2.63,6.53,47.67,46.72,-5.58,2026-06-23T21:29:58.000Z
26.12,정글,렝가,Rengar,107,46,226,-31,0,C,False,False,1244,1.77,3.28,47.99,46.09,-3.20,2026-06-23T21:29:56.000Z
26.12,정글,퀸,Quinn,133,47,227,-3,0,C,False,False,797,1.14,0.33,48.43,46.01,-1.51,2026-06-23T21:29:59.000Z
26.12,정글,판테온,Pantheon,80,48,233,-1,0,C,False,False,1172,1.67,1.65,47.18,45.48,-4.31,2026-06-23T21:29:59.000Z
26.12,정글,그라가스,Gragas,79,49,234,-4,0,C,False,False,351,0.50,0.12,51.57,45.37,0.91,2026-06-23T21:29:59.000Z
26.12,정글,세주아니,Sejuani,113,50,241,-10,0,D,False,False,583,0.83,0.05,47.86,43.88,-1.58,2026-06-23T21:29:58.000Z
26.12,정글,잭스,Jax,24,51,249,-8,0,D,False,False,604,0.86,20.85,45.53,42.49,-3.71,2026-06-23T21:29:56.000Z
26.12,정글,마오카이,Maokai,57,52,256,120,0,D,False,False,421,0.60,0.14,44.66,40.54,-3.06,2026-06-23T21:29:59.000Z
26.12,정글,제드,Zed,238,53,258,-3,0,D,False,False,441,0.63,18.19,43.54,40.15,-3.98,2026-06-23T21:29:57.000Z
26.12,미드,빅토르,Viktor,112,1,5,0,0,S,True,False,10214,14.56,26.11,48.64,56.69,-18.43,2026-06-23T21:29:57.000Z
26.12,미드,사일러스,Sylas,517,2,10,8,0,S,False,False,7487,10.67,26.03,50.09,55.97,5.89,2026-06-23T21:29:57.000Z
26.12,미드,조이,Zoe,142,3,11,-1,0,S,False,False,2809,4.00,23.76,52.76,55.74,15.70,2026-06-23T21:29:58.000Z
26.12,미드,신드라,Syndra,134,4,12,17,0,S,False,False,6785,9.67,6.12,51.54,55.70,19.89,2026-06-23T21:29:58.000Z
26.12,미드,아칼리,Akali,84,5,16,0,0,A,False,False,4716,6.72,20.93,49.98,54.97,3.00,2026-06-23T21:29:57.000Z
26.12,미드,트위스티드 페이트,Twisted Fate,4,6,18,0,0,A,False,False,6211,8.85,3.69,51.41,54.81,16.62,2026-06-23T21:29:59.000Z
26.12,미드,카타리나,Katarina,55,7,22,0,0,A,False,False,3424,4.88,5.74,53.18,54.33,18.50,2026-06-23T21:29:58.000Z
26.12,미드,제드,Zed,238,8,24,-5,0,A,False,False,3275,4.67,18.19,49.16,53.70,-2.37,2026-06-23T21:29:58.000Z
26.12,미드,흐웨이,Hwei,910,9,27,30,0,A,False,False,5770,8.23,3.29,50.66,53.63,8.97,2026-06-23T21:29:58.000Z
26.12,미드,갈리오,Galio,3,10,29,-2,0,A,False,False,5927,8.45,3.98,49.59,53.49,-0.09,2026-06-23T21:29:57.000Z
26.12,미드,리산드라,Lissandra,127,11,31,0,0,A,False,False,4073,5.81,1.81,52.44,53.31,16.76,2026-06-23T21:29:58.000Z
26.12,미드,아리,Ahri,103,12,34,-3,0,A,False,False,4757,6.78,1.25,50.87,53.22,8.76,2026-06-23T21:29:59.000Z
26.12,미드,카시오페아,Cassiopeia,69,13,37,1,0,A,False,False,2506,3.57,6.40,52.43,53.00,10.53,2026-06-23T21:29:57.000Z
26.12,미드,르블랑,LeBlanc,7,14,39,6,0,A,False,False,2496,3.56,35.47,48.56,52.90,-5.02,2026-06-23T21:29:56.000Z
26.12,미드,키아나,Qiyana,246,15,40,-3,0,A,False,False,2296,3.27,6.27,52.26,52.86,9.05,2026-06-23T21:29:59.000Z
26.12,미드,탈론,Talon,91,16,47,0,0,A,False,False,2585,3.69,5.81,51.99,52.59,9.05,2026-06-23T21:29:57.000Z
26.12,미드,피즈,Fizz,105,17,55,7,0,B,False,False,2757,3.93,1.80,51.18,52.08,6.31,2026-06-23T21:29:59.000Z
26.12,미드,벡스,Vex,711,18,56,14,0,B,False,False,1297,1.85,2.98,52.66,52.03,5.83,2026-06-23T21:29:59.000Z
26.12,미드,오리아나,Orianna,61,19,58,-15,0,B,False,False,2976,4.24,2.94,49.23,51.93,-1.62,2026-06-23T21:29:58.000Z
26.12,미드,제라스,Xerath,101,20,61,2,0,B,False,False,2854,4.07,2.99,50.32,51.80,2.97,2026-06-23T21:29:58.000Z
26.12,미드,야스오,Yasuo,157,21,64,-8,0,B,False,False,3420,4.88,11.19,48.39,51.65,-6.27,2026-06-23T21:29:56.000Z
26.12,미드,블라디미르,Vladimir,8,22,70,-3,0,B,False,False,2120,3.02,2.25,49.95,51.11,1.09,2026-06-23T21:29:58.000Z
26.12,미드,애니비아,Anivia,34,23,73,-6,0,B,False,False,2399,3.42,5.74,48.98,51.06,-2.18,2026-06-23T21:29:58.000Z
26.12,미드,다이애나,Diana,131,24,78,-1,0,B,False,False,2360,3.36,1.76,49.11,50.86,-1.66,2026-06-23T21:29:58.000Z
26.12,미드,판테온,Pantheon,80,25,92,2,0,B,False,False,797,1.14,1.65,52.07,50.51,2.82,2026-06-23T21:29:59.000Z
26.12,미드,요네,Yone,777,26,98,9,0,B,False,False,4983,7.10,7.22,47.28,50.44,-17.02,2026-06-23T21:29:57.000Z
26.12,미드,말자하,Malzahar,90,27,99,6,0,B,False,False,1553,2.21,0.60,50.48,50.41,1.97,2026-06-23T21:29:58.000Z
26.12,미드,신지드,Singed,27,28,100,-3,0,B,False,False,476,0.68,0.86,54.83,50.32,3.56,2026-06-23T21:29:59.000Z
26.12,미드,애니,Annie,1,29,106,-1,0,C,False,False,1713,2.44,0.69,49.39,50.19,-0.52,2026-06-23T21:29:59.000Z
26.12,미드,제이스,Jayce,126,30,112,6,0,C,False,False,1168,1.67,32.58,48.54,49.98,-1.80,2026-06-23T21:29:56.000Z
26.12,미드,에코,Ekko,245,31,114,6,0,C,False,False,1597,2.28,0.86,50.09,49.97,1.13,2026-06-23T21:29:59.000Z
26.12,미드,아크샨,Akshan,166,32,117,2,0,C,False,False,1177,1.68,1.17,50.72,49.92,1.91,2026-06-23T21:29:59.000Z
26.12,미드,나피리,Naafiri,950,33,126,11,0,C,False,False,916,1.31,28.24,49.24,49.59,-0.49,2026-06-23T21:29:58.000Z
26.12,미드,오로라,Aurora,893,34,137,7,0,C,False,False,2447,3.49,1.33,47.73,49.31,-6.57,2026-06-23T21:29:58.000Z
26.12,미드,탈리야,Taliyah,163,35,156,15,0,C,False,False,1406,2.00,0.64,48.36,48.90,-2.48,2026-06-23T21:29:59.000Z
26.12,미드,베이가,Veigar,45,36,164,4,0,C,False,False,611,0.87,0.09,50.25,48.72,0.57,2026-06-23T21:29:59.000Z
26.12,미드,럭스,Lux,99,37,168,-6,0,C,False,False,699,1.00,0.24,50.07,48.67,0.47,2026-06-23T21:29:58.000Z
26.12,미드,이렐리아,Irelia,39,38,172,-20,0,C,False,False,2443,3.48,22.12,46.38,48.53,-12.29,2026-06-23T21:29:56.000Z
26.12,미드,사이온,Sion,14,39,177,-1,0,C,False,False,1085,1.55,1.95,48.02,48.46,-2.45,2026-06-23T21:29:59.000Z
26.12,미드,누누와 윌럼프,Nunu & Willump,20,40,183,-14,0,C,False,False,890,1.27,2.56,48.76,48.29,-1.07,2026-06-23T21:29:58.000Z
26.12,미드,스웨인,Swain,50,41,186,1,0,C,False,False,401,0.57,0.47,51.12,48.22,0.87,2026-06-23T21:29:59.000Z
26.12,미드,니코,Neeko,518,42,194,-12,0,C,False,False,497,0.71,3.37,50.10,48.04,0.36,2026-06-23T21:29:59.000Z
26.12,미드,카사딘,Kassadin,38,43,211,0,0,C,False,False,781,1.11,0.25,47.63,47.02,-2.19,2026-06-23T21:29:58.000Z
26.12,미드,라이즈,Ryze,13,44,217,-29,0,C,False,False,3704,5.28,1.50,45.01,46.82,-24.52,2026-06-23T21:29:58.000Z
26.12,미드,암베사,Ambessa,799,45,224,1,0,C,False,False,357,0.51,6.53,47.90,46.22,-0.87,2026-06-23T21:29:58.000Z
26.12,미드,아우렐리온 솔,Aurelion Sol,136,46,235,-17,0,D,False,False,725,1.03,0.10,46.48,45.25,-3.22,2026-06-23T21:29:58.000Z
26.12,미드,멜,Mel,800,47,238,4,0,D,False,False,1341,1.91,10.71,44.82,44.86,-9.48,2026-06-23T21:29:58.000Z
26.12,미드,아지르,Azir,268,48,240,-1,0,D,False,False,1134,1.62,0.18,44.36,44.01,-8.49,2026-06-23T21:29:59.000Z
26.12,미드,벨코즈,Vel'Koz,161,49,248,0,0,D,False,False,365,0.52,0.53,44.93,42.57,-2.43,2026-06-23T21:29:59.000Z
26.12,미드,코르키,Corki,42,50,253,3,0,D,False,False,362,0.52,0.05,43.92,41.79,-2.93,2026-06-23T21:29:59.000Z
26.12,미드,트리스타나,Tristana,18,51,259,1,0,D,False,False,795,1.13,4.44,40.88,39.55,-9.93,2026-06-23T21:29:58.000Z
26.12,바텀,세나,Senna,235,1,1,3,0,S,True,True,16774,23.91,37.97,53.58,58.96,146.88,2026-06-23T21:29:58.000Z
26.12,바텀,애쉬,Ashe,22,2,20,-1,0,S,False,False,7912,11.28,13.93,50.39,54.59,11.66,2026-06-23T21:29:58.000Z
26.12,바텀,루시안,Lucian,236,3,30,23,0,A,False,False,7684,10.95,7.84,49.78,53.38,3.31,2026-06-23T21:29:59.000Z
26.12,바텀,트리스타나,Tristana,18,4,41,9,0,A,False,False,6241,8.90,4.44,51.02,52.85,14.05,2026-06-23T21:29:58.000Z
26.12,바텀,케이틀린,Caitlyn,51,5,53,12,0,A,False,False,8401,11.98,11.62,48.58,52.17,-12.48,2026-06-23T21:29:57.000Z
26.12,바텀,징크스,Jinx,222,6,57,1,0,A,False,False,4770,6.80,0.45,52.20,51.96,18.46,2026-06-23T21:29:58.000Z
26.12,바텀,시비르,Sivir,15,7,60,7,0,A,False,False,4111,5.86,3.90,50.74,51.89,7.57,2026-06-23T21:29:58.000Z
26.12,바텀,이즈리얼,Ezreal,81,8,66,-3,0,A,False,False,17756,25.31,22.28,46.74,51.54,-89.32,2026-06-23T21:29:56.000Z
26.12,바텀,벨코즈,Vel'Koz,161,9,76,18,0,B,False,False,754,1.07,0.53,55.84,50.96,6.82,2026-06-23T21:29:59.000Z
26.12,바텀,유나라,Yunara,804,10,84,-2,0,B,False,False,6834,9.74,1.84,49.06,50.74,-4.33,2026-06-23T21:29:58.000Z
26.12,바텀,제리,Zeri,221,11,94,-5,0,B,False,False,4855,6.92,1.06,49.21,50.49,-2.05,2026-06-23T21:29:58.000Z
26.12,바텀,진,Jhin,202,12,97,3,0,B,False,False,12589,17.95,1.42,48.16,50.45,-24.36,2026-06-23T21:29:59.000Z
26.12,바텀,흐웨이,Hwei,910,13,105,159,0,B,False,False,741,1.06,3.29,53.17,50.20,3.89,2026-06-23T21:29:56.000Z
26.12,바텀,카시오페아,Cassiopeia,69,14,109,-5,0,B,False,False,703,1.00,6.40,52.77,50.10,3.32,2026-06-23T21:29:57.000Z
26.12,바텀,자야,Xayah,498,15,110,4,0,B,False,False,2468,3.52,0.43,51.18,50.04,5.92,2026-06-23T21:29:59.000Z
26.12,바텀,칼리스타,Kalista,429,16,120,21,0,B,False,False,1995,2.84,0.38,50.68,49.80,3.36,2026-06-23T21:29:58.000Z
26.12,바텀,직스,Ziggs,115,17,128,6,0,B,False,False,2053,2.93,0.48,49.98,49.54,1.40,2026-06-23T21:29:59.000Z
26.12,바텀,스웨인,Swain,50,18,135,-2,0,B,False,False,824,1.17,0.47,51.21,49.37,2.02,2026-06-23T21:29:59.000Z
26.12,바텀,카이사,Kai'Sa,145,19,136,-8,0,B,False,False,8459,12.06,0.79,47.97,49.36,-18.56,2026-06-23T21:29:58.000Z
26.12,바텀,드레이븐,Draven,119,20,150,-17,0,B,False,False,1659,2.37,10.79,48.28,49.06,-3.20,2026-06-23T21:29:56.000Z
26.12,바텀,야스오,Yasuo,157,21,167,1,0,C,False,False,561,0.80,11.19,52.05,48.69,2.06,2026-06-23T21:29:57.000Z
26.12,바텀,닐라,Nilah,895,22,174,14,0,C,False,False,457,0.65,0.27,53.83,48.50,2.83,2026-06-23T21:29:59.000Z
26.12,바텀,신드라,Syndra,134,23,178,149,0,C,False,False,506,0.72,6.12,51.38,48.43,1.36,2026-06-23T21:29:58.000Z
26.12,바텀,스몰더,Smolder,901,24,181,7,0,C,False,False,1364,1.94,1.53,49.05,48.30,-0.89,2026-06-23T21:29:57.000Z
26.12,바텀,미스 포츈,Miss Fortune,21,25,184,-15,0,C,False,False,2809,4.00,0.52,48.56,48.25,-3.79,2026-06-23T21:29:58.000Z
26.12,바텀,세라핀,Seraphine,147,26,188,-8,0,C,False,False,614,0.88,4.09,52.28,48.18,2.44,2026-06-23T21:29:58.000Z
26.12,바텀,제라스,Xerath,101,27,189,-15,0,C,False,False,1760,2.51,2.99,49.43,48.17,-0.17,2026-06-23T21:29:58.000Z
26.12,바텀,아펠리오스,Aphelios,523,28,191,-7,0,C,False,False,6140,8.75,1.54,47.20,48.14,-20.46,2026-06-23T21:29:58.000Z
26.12,바텀,코그모,Kog'Maw,96,29,197,-4,0,C,False,False,800,1.14,0.09,50.88,47.89,1.57,2026-06-23T21:29:59.000Z
26.12,바텀,베이가,Veigar,45,30,203,142,0,C,False,False,492,0.70,0.09,51.42,47.54,1.35,2026-06-23T21:29:59.000Z
26.12,바텀,멜,Mel,800,31,212,3,0,C,False,False,1742,2.48,10.71,47.47,46.95,-5.28,2026-06-23T21:29:57.000Z
26.12,바텀,코르키,Corki,42,32,214,0,0,C,False,False,993,1.42,0.05,49.35,46.88,-0.22,2026-06-23T21:29:59.000Z
26.12,바텀,트위치,Twitch,29,33,219,2,0,C,False,False,783,1.12,0.26,48.79,46.74,-0.80,2026-06-23T21:29:58.000Z
26.12,바텀,블라디미르,Vladimir,8,34,221,-4,0,C,False,False,461,0.66,2.25,49.67,46.72,0.12,2026-06-23T21:29:58.000Z
26.12,바텀,바루스,Varus,110,35,223,-33,0,C,False,False,3127,4.46,6.00,46.11,46.35,-15.83,2026-06-23T21:29:58.000Z
26.12,바텀,베인,Vayne,67,36,232,-12,0,D,False,False,688,0.98,11.86,46.80,45.51,-2.70,2026-06-23T21:29:58.000Z
26.12,바텀,티모,Teemo,17,37,239,-17,0,D,False,False,742,1.06,6.26,46.50,44.81,-3.23,2026-06-23T21:29:58.000Z
26.12,바텀,사미라,Samira,360,38,246,-10,0,D,False,False,1003,1.43,0.34,45.26,43.54,-6.08,2026-06-23T21:29:59.000Z
26.12,바텀,브랜드,Brand,63,39,255,-6,0,D,False,False,395,0.56,0.34,44.56,40.67,-2.79,2026-06-23T21:29:59.000Z
26.12,서폿,바드,Bard,432,1,3,0,0,S,True,True,10144,14.46,18.23,51.14,57.10,26.61,2026-06-23T21:29:56.000Z
26.12,서폿,노틸러스,Nautilus,111,2,6,0,0,S,True,False,11737,16.73,16.71,49.70,56.42,1.19,2026-06-23T21:29:56.000Z
26.12,서폿,쓰레쉬,Thresh,412,3,13,1,0,S,False,True,7960,11.35,8.80,51.44,55.30,22.47,2026-06-23T21:29:58.000Z
26.12,서폿,파이크,Pyke,555,4,14,-1,0,S,False,False,5139,7.33,64.32,50.07,55.29,8.68,2026-06-23T21:29:57.000Z
26.12,서폿,레오나,Leona,89,5,25,5,0,A,False,False,5194,7.40,4.18,51.46,53.65,14.10,2026-06-23T21:29:58.000Z
26.12,서폿,뽀삐,Poppy,78,6,28,7,0,A,False,False,2443,3.48,12.19,53.25,53.63,13.56,2026-06-23T21:29:58.000Z
26.12,서폿,카르마,Karma,43,7,32,-2,0,A,False,False,7512,10.71,17.75,48.27,53.26,-17.64,2026-06-23T21:29:56.000Z
26.12,서폿,블리츠크랭크,Blitzcrank,53,8,33,0,0,A,False,False,5373,7.66,11.50,49.36,53.24,-2.42,2026-06-23T21:29:58.000Z
26.12,서폿,브라움,Braum,201,9,35,-3,0,A,False,False,4264,6.08,8.04,50.70,53.22,7.04,2026-06-23T21:29:58.000Z
26.12,서폿,렐,Rell,526,10,36,-3,0,A,False,True,4301,6.13,1.73,53.06,53.06,21.33,2026-06-23T21:29:59.000Z
26.12,서폿,알리스타,Alistar,12,11,43,0,0,A,False,False,5006,7.14,1.62,51.72,52.81,15.08,2026-06-23T21:29:58.000Z
26.12,서폿,세라핀,Seraphine,147,12,50,-3,0,A,False,False,5370,7.66,4.09,49.87,52.54,1.84,2026-06-23T21:29:58.000Z
26.12,서폿,세나,Senna,235,13,59,1,0,A,False,False,2177,3.10,37.97,52.23,51.91,8.40,2026-06-23T21:29:56.000Z
26.12,서폿,룰루,Lulu,117,14,65,-2,0,A,False,False,6346,9.05,4.66,48.31,51.63,-12.55,2026-06-23T21:29:58.000Z
26.12,서폿,라칸,Rakan,497,15,69,1,0,A,False,False,4252,6.06,0.67,50.52,51.25,5.37,2026-06-23T21:29:59.000Z
26.12,서폿,엘리스,Elise,60,16,74,-1,0,A,False,False,1929,2.75,6.70,52.77,51.06,8.92,2026-06-23T21:29:57.000Z
